"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"小米金融","机器学习岗","20k-40k","北京 ","经验3-5年","硕士及以上","全职","广告营销 | 金融 | 数据挖掘","2018-08-02  ","平台大,业务增长快,团队氛围好","岗位描述:","北京-海淀区-清河-毛纺路58号院3号楼","2018-08-13 16:54:56"
"深视创新","深度学习","18k-36k","深圳 ","经验1-3年","硕士及以上","全职","人工智能 | 深度学习 | 机器学习","13:37  ","人工智能,深度学习","月薪：18K-36K（特别优秀薪资OPEN）","深圳-南山区-前海-南山数字文化产业基地-西塔楼1704","2018-08-13 16:54:59"
"智清金科","深度学习工程师","25k-50k","北京 ","经验1年以下","本科及以上","全职","机器学习 | 深度学习 | 算法","13:32  ","发展前景,团队氛围,薪资福利","岗位职责：","北京-海淀区-中关村-苏州街18号院长远天地大厦B2座18层","2018-08-13 16:55:04"
"优趣工作室研发","深度学习研发工程师","5k-10k","南宁 ","经验不限","本科及以上","全职","人工智能 | 深度学习 | 计算机视觉","2018-08-06  ","技术驱动,成长快,有挑战","职位描述：（该职位接受对深度学习充满热情，以及有一定基础的实习生）","南宁-西乡塘区-明秀西路122号城市碧园3栋","2018-08-13 16:55:08"
"奇点汽车智能系统部","深度学习资深算法工程师","15k-30k","北京 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 计算机视觉 | 模式识别","09:33  ","自动驾驶 人工智能","工作职责：","北京-朝阳区-三里屯-嘉铭中心B座2层","2018-08-13 16:55:26"
"Versa技术部","深度学习研发工程师","20k-30k","上海 ","经验5-10年","硕士及以上","全职","视频 | 图像处理","09:56  ","AI,扁平化,弹性工作制,交通方便","工作职责：","上海-徐汇区-徐家汇-天钥桥路909号3号楼607","2018-08-13 16:55:29"
"好大夫在线技术中心","机器学习","25k-45k","北京 ","经验不限","本科及以上","全职","医疗健康 | 算法 | 数据挖掘","1天前  ","大公司,大平台,发展机会多,空间大","工作职责：1. 用机器学习、文本挖掘等技术，对结构化和非结构化数据进行挖掘，发现其潜在关系，指导医疗大数据应用落地；2. 构建通用的分布式环境下机器学习系统，快速支持算法应用；3. 参与文本意图分析，包括文本分类和聚类，拼写纠错，实体识别与消歧，中心词提取，短文本理解等；4. 探索医疗AI领域。工作要求：1. 计算机/通信等相关专业，硕士及以上学历，有较好的理论基础和快速的学习能力；2. 熟练掌握TensorFlow，pyTorch，Caffe，HTS等社区开源工具中的一种及以上；3. 对常用的机器学习/深度学习算法有深入理解，例如：LR/GMM/SVM/CRF/MaxEnt/HMM/NN 等；4. 熟悉 linux 开发环境，掌握至少一门编程语言，如 C++、Python等；5. 有NLP或图像领域的工作或研究经验，搭建过实际线上系统者优先；6. 表达能力强，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。","北京-朝阳区-四惠-八里庄陈家林甲2号尚8里文化创意产业园D座5层","2018-08-13 16:55:32"
"极链科技Video++技术部","深度学习工程师","25k-40k","上海 ","经验3-5年","硕士及以上","全职","游戏 | 视频 | 人工智能 | 机器学习 | 深度学习 | 计算机视觉","3天前  ","极客多,技术大牛,自由环境",,"上海-黄浦区-南外滩-中山南路幸福码头-6号楼","2018-08-13 16:55:35"
"Hypers","机器学习","15k-30k","上海 ","经验1-3年","本科及以上","全职",".NET","16:13  ","良好的技术氛围，循循善导的导师","岗位职责：","上海-虹口区-四川北路-溧阳路735号1号楼2层","2018-08-13 16:55:39"
"图麟科技研发部","深度学习算法研究员、副研究员","35k-70k","深圳 ","经验1-3年","博士及以上","全职","深度学习 | 计算机视觉","15:08  ","员工旅游,定期体检,带薪年假,节日福利","任职要求：","深圳-南山区-南头-南山数字文化产业基地东塔","2018-08-13 16:55:42"
"NVIDIA(英伟达)SW","深度学习Leader","1k-2k","上海 ","经验5-10年","硕士及以上","全职","人工智能 | 机器学习 | 计算机视觉 | 图像处理","13:21  ","优秀团队,补充公积金,弹性工作,定期体检","NVIDIA is hiring a Deep Learning Software Leader for its Self Driving Car Deep Learning team. Academic and commercial groups around the world are powering a revolution in artificial intelligence using deep learning techniques running on NVIDIA GPUs, enabling breakthroughs in problems from image classification to speech recognition to natural language processing.","上海-浦东新区-张江-秋月路26号","2018-08-13 16:55:48"
"APUS Group大数据","机器学习","20k-40k","北京 ","经验5-10年","本科及以上","全职","广告营销 | 大数据 | 算法 | 数据挖掘","11:03  ","年底双薪,餐补,车补,房补",,"北京-朝阳区-望京-望京SOHO,T3","2018-08-13 16:55:51"
"亿咖通科技自动驾驶研究部","深度学习算法工程师","15k-30k","杭州 ","经验1-3年","硕士及以上","全职","计算机视觉 | 深度学习 | 模式识别 | 机器学习","2018-08-01  ","机会多,成长快,技术热,扁平化","职位描述：","杭州-滨江区-西兴-杭州印17楼","2018-08-13 16:55:54"
"淘宝","深度学习算法专家","25k-50k","杭州 ","经验3-5年","本科及以上","全职","电商 | 大数据 | 人工智能 | 机器学习 | 深度学习 | 算法","11:27  ","Geek,亿级流量,大数据,GPU集群","职位描述：","杭州-余杭区-临平-文一西路969号","2018-08-13 16:56:01"
"杭州相芯科技有限公司算法部","深度学习算法","18K-30K","杭州 ","经验1-3年","硕士及以上","全职","软件开发 | ERP","10:08  ","六险一金餐补旅游下午茶技术分享体检等","职位描述：","杭州-拱墅区--矩阵国际2号楼6楼","2018-08-13 16:56:04"
"DataHunter","机器学习","33k-61k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据分析","09:43  ","五道口,技术大牛,数据可视化,下午茶","【你要负责的事】：","北京-海淀区-五道口-中关村东路18号财智国际大厦B座1208","2018-08-13 16:56:08"
"搜狗桌面事业部","智能驾驶-计算机视觉算法/...","20k-40k","北京 ","经验1-3年","硕士及以上","全职","深度学习 | 图像处理 | 模式识别","08:58  ","最前沿的AI方向，最广阔的市场前景","工作职责：1. 负责计算机视觉算法和深度学习算法前沿技术的研发工作2. 负责手势识别、唇语识别、OCR等相关算法的研发以及产品化落地3. 负责车载设备中视觉算法的长期研发和迭代以及产品化落地","北京-海淀区-五道口-中关村东路一号院清华科技园搜狐网络大厦","2018-08-13 16:56:11"
"缤果盒子","深度学习算法工程师","20k-40k","北京 ","经验3-5年","本科及以上","全职","算法 | 电商 | 新零售 | 建模 | 深度学习","16:14  ","免费健身房,五险一金,技术驱动","岗位职责:","北京-朝阳区-朝阳区阜通东大街10号宝能中心14层","2018-08-13 16:56:14"
"维视科技算法部","深度学习算法研发工程师","15k-30k","西安 ","经验5-10年","硕士及以上","全职","人工智能 | 深度学习 | 计算机视觉 | 模式识别","2018-08-07  ","硅谷资源,精英团队,深度学习,人工智能","工作内容：","西安-曲江新区-雁翔路旺座曲江B座23层","2018-08-13 16:56:18"
"DataHunter","机器学习","33K-61K","北京 ","经验5-10年","本科及以上","全职","大数据 | 算法 | 数据挖掘","09:43  ","五道口,数据可视化,技术大牛,人工智能","【你要负责的事】","北京-海淀区-五道口-中关村东路18号财智国际大厦B座1208","2018-08-13 16:56:32"
"搜狗桌面事业部","智能语音-深度学习平台开...","20k-40k","北京 ","经验3-5年","本科及以上","全职","后端 | C","08:58  ","技术大牛","项目介绍：","北京-海淀区-五道口-五道口搜狐网络大厦","2018-08-13 16:56:35"
"闪银奇异纳米事业部","机器学习","20k-35k","北京 ","经验1-3年","本科及以上","全职","大数据 | 算法 | 数据挖掘 | 数据分析","3天前  ","全额公积金,自助午餐,高新技术,大牛领导","岗位内容:","北京-朝阳区-农展馆南路13号瑞辰国际中心10层1007","2018-08-13 16:56:38"
"猎户星空计算机视觉","深度学习高级研究员","30k-60k","北京 ","经验5-10年","博士及以上","全职","算法","11:22  ","发展前景好,高薪","岗位职责：","北京-朝阳区-团结湖-北京市朝阳区工体北路甲二号盈科中心裙房办公楼1-4层","2018-08-13 16:56:41"
"Roadstar.ai自动驾驶研发部","深度学习工程师（senior/ju...","20k-40k","深圳 ","经验不限","本科及以上","全职","图像处理 | 算法 | 机器学习","2018-07-27  ","技术大牛,成长空间大,薪资福利好,全日餐饮","【工作职责】","深圳-南山区-科技园-西丽湖路西丽山庄","2018-08-13 16:56:45"
"触宝大数据事业群","深度学习高级研发工程师","30k-50k","上海 ","经验3-5年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | NLP","10:14  ","10亿用户,行业独角兽,股票期权","工作职责：1、负责机器学习、深度学习领域的技术研发工作，包括但不限于神经网络模型设计与优化、强化学习、迁移学习、主动学习、维度降低、核方法、谱方法、特征提取与稀疏学习、等级学习、推荐、随机优化等算法和系统研发；2、对计算机视觉、语音识别、自然语言处理等某个领域内提供模型支持；3、负责机器学习尤其是深度学历前沿问题的探索与研究，结合未来实际应用场景，提供全面的技术解决方案；职位要求：1、计算机视觉、机器学习、人工智能、数据挖掘、自然语言处理、语音识别等领域的相关专业，如计算机科学等；2、掌握C/C++、PHP、Python、Shell等至少一门常用语言，熟悉数据结构和算法，并能够合理使用；3、有深度学习研究或工程项目经验者优先。","上海-徐汇区-漕宝路-虹梅路2007号7号楼","2018-08-13 16:56:48"
"中科视拓研发部","深度学习算法工程师","13k-25k","北京 ","经验不限","本科及以上","全职","机器学习 | 深度学习 | 算法","10:06  ","五险一金,团建津贴,免费体检,节日礼金","岗位职责：","北京-海淀区-北四环西路9号","2018-08-13 16:56:51"
"小米深度学习组","深度学习-闲聊后台开发工程师","30k-60k","北京 ","经验3-5年","硕士及以上","全职","大数据 | Java | Python","3天前  ","精英团队,人机对话,大公司背景,扁平文化","岗位职责：","北京-海淀区-清河-安宁庄东路72号科利源大厦","2018-08-13 16:56:54"
"上海炽聚产品部","深度学习产品经理","20k-30k","上海 ","经验不限","硕士及以上","全职","硬件制造 | 产品设计","2018-08-03  ","五险一金,年底双薪,专家待遇,股权激励","职责描述：","上海-徐汇区-徐汇区漕河泾开发区","2018-08-13 16:56:57"
"极验技术部","深度学习/机器学习工程师","20k-30k","武汉 ","经验3-5年","硕士及以上","全职","地图 | 数据挖掘","09:20  ","五险一金,双休","岗位职责","武汉-东湖新技术开发区-武大园东路武大航域二区B3栋8楼","2018-08-13 16:57:00"
"图森未来算法部","深度学习框架研发工程师","25k-50k","北京 ","经验不限","本科及以上","全职","深度学习 | 人工智能","2018-08-01  ","行业前沿,大牛云集,发展空间大,薪酬福利好","岗位职责：","北京-朝阳区-光华路甲9号世贸商务楼5层","2018-08-13 16:57:03"
"缤果盒子","深度学习算法工程师","20k-40k","北京 ","经验3-5年","硕士及以上","全职","电商 | 新零售 | 深度学习 | 算法 | 图像处理","16:14  ","免费健身房,五险一金,技术驱动","职位描述：","北京-朝阳区-朝阳区阜通东大街10号宝能中心14层","2018-08-13 16:57:07"
"体素科技","深度学习工程师","50k-100k","上海 ","经验3-5年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | 图像处理","2018-07-27  ","福利待遇高,补贴多多,带领团队,技术领先","工作职责","上海-闵行区-浦江-浦江镇陈行公路2388号浦江科技广场2号楼3楼B301","2018-08-13 16:57:10"
"帝视科技","深度学习算法工程师","18k-35k","福州 ","经验1-3年","硕士及以上","全职","算法 | 计算机视觉 | 社交 | 企业服务 | 深度学习 | 人工智能","11:00  ","平台广,技术牛人多","岗位职责：","福州-鼓楼区-西洪路-西洪路528号云座2号楼5楼B区","2018-08-13 16:57:13"
"深度智耀","深度学习实习生","2k-4k","北京 ","经验应届毕业生","本科及以上","实习","人工智能 | 深度学习","2018-08-08  ","公司氛围好,技术大牛,弹性工作,发展空间大",,"北京-朝阳区-酒仙桥-酒仙桥路14号兆维工业园C3区二层","2018-08-13 16:57:17"
"达观数据","深度学习算法工程师","20k-40k","上海 ","经验1-3年","本科及以上","全职","算法 | 人工智能 | 深度学习 | 图像处理","2018-08-03  ","团队技术强,发展空间大,应用广阔,薪资福利优","职位描述：","上海-浦东新区-张江-亮秀路112号Y1座","2018-08-13 16:57:31"
"华樾教育教师事业部","深度学习算法工程师","25k-50k","北京 ","经验3-5年","硕士及以上","全职","机器学习 | 深度学习 | 算法","10:53  ","七险一金,弹性工作制,出国旅游,有算法大牛","工作职责：","北京-海淀区-中关村soho610室","2018-08-13 16:57:34"
"图森未来算法部","深度学习框架研发工程师","25k-50k","北京 ","经验应届毕业生","本科及以上","全职","人工智能","2018-08-01  ","行业前沿,大牛云集,发展空间大,薪酬福利好","岗位职责：","北京-朝阳区-光华路甲9号世贸商务楼5层","2018-08-13 16:57:37"
"Bigo研发技术部-深度学习","深度学习-计算机视觉（广州）","25k-50k","广州 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | 计算机视觉","13:09  ","大牛同事,超多数据,超多显卡,氛围超好","岗位职责：","广州-番禺区-大石-万博商务区万达广场北区B1栋","2018-08-13 16:57:40"
"猎户星空机器人研发","深度学习算法工程师","20k-40k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | 模式识别 | 算法","11:22  ","前沿科技，牛人云集，扁平化管理","岗位职责：","北京-朝阳区-团结湖-北京市朝阳区工体北路甲二号盈科中心裙房办公楼1-4层","2018-08-13 16:57:43"
"维视科技算法部","资深深度学习算法工程师","25k-40k","西安 ","经验10年以上","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | 计算机视觉","2018-08-07  ","人工智能,深度学习,美资团队","工作内容","西安-曲江新区-雁翔路旺座曲江B座23层","2018-08-13 16:57:46"
"焦点科技","深度学习高级工程师（研发...","20k-30k","南京 ","经验1-3年","硕士及以上","全职","人工智能 | 深度学习","16:19  ","大平台","业务介绍","南京-浦口区-沿江-高新区星火路软件大厦A座","2018-08-13 16:57:49"
"百度","深度学习/机器学习工程师","15k-25k","上海 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","14:16  ","成长空间大","岗位职责：    l 承担AI相关的技术研发工作，包括但不限于：基于AI的身份认证、物体检测与分类、动作行为识别、图像\视频理解等；    l 基于深度学习技术，结合业务未来实际应用场景，提供技术解决方案或挖掘潜在商业价值；    岗位要求：    l 本科及其以上学历，计算机、数学或统计学及其相关专业，两年及其以上相关工作经验；    l 掌握机器学习基本理论和常用算法，如分类、回归、聚类、概率模型等。    l 掌握深度学习各类网络模型原理（不限于卷积神经网络、循环神经网络、生成对抗网络等），并能够采用  PaddlePaddle、TensorFlow、Caffe、,Theano或其他常用深度学习框架之一解决实际问题；    l  熟悉人工智能算法方法论，有较强的算法设计和实现能力，并掌握C/C++/PYTHON中的至少1一种语言进行深度学习模型构建，并能够对模型进行优化改进；    l 有良好的团队合作意识, 积极主动的工作态度,快速学习能力和较好的沟通表达能力, 能够快速重现论文中的各类算法；    l 优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情；    具有以下条件者优先：    l 熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算,且有相关项目经验者优先；    l 拥有丰富的图像分析 (含分类、检测、识别、分割等)开发经验者优先；        ","上海-浦东新区-张江-纳贤路百度上海研发中心","2018-08-13 16:57:53"
"musical.ly","深度学习算法工程师-短视...","25k-50k","上海 ","经验3-5年","硕士及以上","全职","视频 | 深度学习 | 模式识别 | 算法","3天前  ","六险一金,免费三餐,租房补贴,职业大牛","职位描述：","上海-黄浦区-南外滩-八号桥创意园","2018-08-13 16:57:56"
"深兰科技","深度学习高级算法工程师","20k-40k","常州 ","经验不限","硕士及以上","全职","深度学习 | 算法","2018-08-09  ","AI独角兽,扁平管理,发展潜力大","岗位职责：","常州-武进区-科教城创研港4号楼","2018-08-13 16:57:59"
"聚力维度科幻成真实验室","深度学习算法工程师","15k-30k","北京 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | 模式识别","15:53  ","影视智能,背靠巨头,清华合作,科研文化","工作职责：","北京-海淀区-五道口-中关村东路1号院3号楼创业大厦510室","2018-08-13 16:58:03"
"闪银奇异纳米事业部","机器学习","20k-35k","北京 ","经验1-3年","本科及以上","全职","大数据 | 算法 | 数据挖掘 | 数据分析","3天前  ","六险一金,核心部门,团建活动,大牛同事","岗位内容:","北京-朝阳区-农展馆南路13号瑞辰国际中心10层1007","2018-08-13 16:58:06"
"智品移动","深度学习算法工程师","25k-50k","广州 ","经验3-5年","本科及以上","全职","深度学习 | 算法 | 建模 | NLP","11:21  ","工程师氛围,技术大牛","岗位职责：","广州-天河区-员村-百合路21号N次方科技企业孵化器","2018-08-13 16:58:10"
"云游九州研发部","机器学习","30k-45k","北京 ","经验不限","硕士及以上","全职","机器学习 | 深度学习 | 算法","2018-08-07  ","慷慨期权,弹性时间,试用期全薪,时空大数据","岗位职责：","北京-海淀区-学清路8号科技财富中心B座203","2018-08-13 16:58:15"
"in研发部","深度学习高级研究员","18k-30k","杭州 ","经验1-3年","硕士及以上","全职","算法 | 机器学习","10:24  ","图像实验室,氛围棒","工作方向","杭州-西湖区-西湖-万塘路8号黄龙时代广场A座1802","2018-08-13 16:58:18"
"小米人工智能与云平台","深度学习算法工程师","25k-50k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 深度学习 | 计算机视觉 | 图像处理","3天前  ","平台大,扁平管理,期权激励,牛人多","方向：深度学习-视觉/拍照","北京-海淀区-清河-海淀区科技原大厦","2018-08-13 16:58:32"
"东方国信","深度学习系统开发实习生（Q...","3k-6k","北京 ","经验1年以下","本科及以上","全职","机器学习 | 深度学习","2018-08-08  ","十三薪,年终奖,年度体检,节日福利","工作职责:1）参与深度学习计算系统的开发； 2）具有良好的编程习惯，并和团队其他成员紧密合作； 任职资格:1）计算机或相关专业，全日制在读，硕士优先； 2）熟悉Kubernetes（K8S）/Docker/Contanier原理及技术实现； 3) 熟悉Java/JavaScript开发语言，具有B/S主流架构体系开发能力； 4）熟悉Java常用中间件和系统组件，包括MySQL、Redis、RabbitMQ等； 5）了解 RNN/CNN理论及其适用场景； 符合以下条件者优先考虑： 1）有相关分布式系统设计和实现方面的实践经验； 2）使用深度学习方法和计算框架，如Caffe、Tensorflow、CNTK、Mxnet、Theano等，解决图像理解与识别相关问题","北京-朝阳区-创达三路一号院1号楼","2018-08-13 16:58:36"
"达闼科技CV&AR","深度学习算法实习生","4k-6k","北京 ","经验不限","硕士及以上","实习","人工智能 | 深度学习 | 计算机视觉 | 图像处理","2018-08-03  ","行业前景好,公司潜力大,发展空间大,福利待遇佳",,"北京-朝阳区-望京-望京soho塔3A座23层","2018-08-13 16:58:39"
"ULSee","深度学习算法工程师","20k-40k","北京 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | 算法","09:58  ","国际化公司,技术大牛,前沿技术,扁平管理","深度学习算法工程师","北京-朝阳区-CBD-建国门外大街甲8号财源国际中心B座10层Regus1046/1043","2018-08-13 16:58:42"
"wlaike","深度学习-计算机视觉","30k-60k","广州 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 计算机视觉 | 图像处理","09:47  ","超高分红,诱人薪资,股票分红,高额补贴","岗位职责：","广州-番禺区-大石-万达广场A栋","2018-08-13 16:58:45"
"寒武纪科技架构部","高性能深度学习库开发工程...","20k-40k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 算法","2018-08-06  ","扁平化,领导好","岗位职责：","北京-海淀区-学院路-知春路7号致真大厦D座11层","2018-08-13 16:58:48"
"柏视医疗研发部","资深深度学习算法工程师/...","25k-50k","广州 ","经验3-5年","硕士及以上","全职","深度学习","10:42  ","行业大牛,医学交叉,弹性上班,氛围好",,"广州-海珠区-广州大道南-广州市海珠区新港西路135号中大科技园","2018-08-13 16:58:51"
"Momenta开发类","深度学习研发工程师","25k-35k","北京 ","经验1年以下","本科及以上","全职","深度学习","2018-08-07  ","弹性工作","职位描述：","北京-海淀区-中关村-北京市海淀区中关村东路8号东升大厦A座5层501","2018-08-13 16:58:54"
"思核科技","深度学习研究员","40k-60k","上海 ","经验3-5年","硕士及以上","全职","机器学习 | 深度学习 | 计算机视觉 | 算法","13:45  ","技术驱动,前沿科技,薪资高","你将会：","上海-徐汇区-虹梅路2071弄远中产业园4期","2018-08-13 16:58:57"
"圣点科技研发部","深度学习工程师","10k-20k","西安 ","经验3-5年","硕士及以上","全职","算法 | 机器学习","10:41  ","上市公司,科技创新,技术先进,扁平化管理",,"西安-雁塔区-光华路-朗臣大厦2103室","2018-08-13 16:59:00"
"迪路科技研发","深度学习算法工程师","15k-30k","北京 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | 算法","09:51  ","五险一金,弹性工作,股票期权,技术牛人","工作职责","北京-海淀区-西二旗-中关村软件园汉王大厦","2018-08-13 16:59:04"
"缤果盒子创新中心","深度学习软件工程师","15k-30k","北京 ","经验1-3年","硕士及以上","全职","深度学习","16:14  ","弹性工作,股票期权,精英团队,技术驱动","岗位职责:1、负责深度学习平台研发；2、研发人脸识别、物品识别、检测与跟踪、行人跟踪与统计、动作识别等功能产品；3、保证以上产品可以在现有平台上正常运转。","北京-朝阳区-朝阳区宝能中心B座14层","2018-08-13 16:59:07"
"数旦信息算法部","深度学习算法工程师","20k-30k","上海 ","经验1-3年","硕士及以上","全职","金融 | 人工智能 | 机器学习 | 深度学习 | 算法","10:11  ","技术前沿,挑战性,优秀团队,快速成长","【岗位职责】","上海-徐汇区-漕河泾-钦州路100号","2018-08-13 16:59:13"
"杭州逐影技术部","深度学习平台工程师","13k-25k","杭州 ","经验不限","本科及以上","全职","软件开发 | 系统集成 | 架构师","2018-08-01  ","五险一金,包三餐,弹性工作,交通补助","岗位职责：","杭州-西湖区-古墩路-瑞博国际B座308","2018-08-13 16:59:17"
"北风网部","深度学习讲师/机器学习讲师","30k-45k","上海 ","经验3-5年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习","11:02  ","发展空间大,福利待遇好,近地铁,领导好","资深算法工程师：","上海-浦东新区-东方路-世纪大道1500号东方大厦1623室（近向城路）","2018-08-13 16:59:20"
"wlaike","深度学习-计算机视觉","30k-60k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 计算机视觉 | 图像处理","09:47  ","超高分红,诱人薪资,发展空间,高额补贴","岗位职责：","北京-朝阳区-致真大厦C座","2018-08-13 16:59:34"
"圣点科技研发部","深度学习首席工程师","15k-25k","西安 ","经验5-10年","硕士及以上","全职","算法 | 机器学习","10:41  ","上市公司,科技创新,技术先进,扁平化管理","岗位职责","西安-雁塔区-光华路-朗臣大厦2103室","2018-08-13 16:59:37"
"小米深度学习组","深度学习-NLP/机器翻译/机...","23k-46k","北京 ","经验3-5年","硕士及以上","全职","Java | NLP | 算法 | 数据挖掘","3天前  ","精英团队,人机对话,NLP,落地产品","岗位职责：","北京-海淀区-清河-安宁庄东路72号科利源大厦","2018-08-13 16:59:40"
"思核科技","深度学习工程师","25k-40k","上海 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 计算机视觉","13:45  ","技术驱动,前沿科技,薪资高,精英团队","你将会：","上海-徐汇区-虹梅路2071弄远中产业园4期","2018-08-13 16:59:43"
"一起科技","深度学习算法工程师","30k-60k","北京 ","经验不限","本科及以上","全职","机器学习 | 深度学习 | 算法","3天前  ","发展空间大","1. 负责语音识别, 图像检测, 图像识别, 推荐,知识图谱的相关算法的研发和优化","北京-朝阳区-绿地中心B座6层16层","2018-08-13 16:59:46"
"深兰科技","深度学习高级算法工程师","20k-40k","上海 ","经验不限","硕士及以上","全职","深度学习 | 算法","2018-08-09  ","AI独角兽,扁平管理,发展潜力大","岗位职责：","上海-长宁区-北新泾-威宁路369号深兰人工智能大楼","2018-08-13 16:59:52"
"图灵机器人工程部","深度学习算法实习工程师","4k-8k","北京 ","经验不限","硕士及以上","全职","算法","11:08  ","五险一金、年终奖、没有考勤、每年两次调薪","【职责描述】","-农大南路1号硅谷亮城5号楼103","2018-08-13 16:59:55"
"roobo","图像视觉/深度学习算法工程师","25k-50k","北京 ","经验3-5年","硕士及以上","全职","深度学习 | 图像处理 | 模式识别 | 算法","10:07  ","人工智能,自然语言","职责描述： 负责人脸，物体等相关视觉算法的前沿技术研发及相关产品实现落地 职位要求： 1.硕士及以上学历，计算机视觉，图像处理，机器学习，模式识别等相关专业 2.熟悉dnn及常用机器学习算法并有实践经验 3.有基于深度学习的物体，人脸相关算法经验者优先 4.精通caffe，pytorch，mxnet，tensorflow等任意一种深度学习开源框架者优先 5.熟练掌握c/c++/python/matlab语言及常用数据结构算法，动手能力强，有较强的算法分析及实现能力 6.熟练阅读相关领域英文论文并能快速编程实现 7.具备良好的逻辑沟通能力和解决实际问题的能力 8.有高质量的图像视觉学术论文的可加分 9.有相关工作经验者优先","北京-东城区-朝阳门-银河soho","2018-08-13 16:59:58"
"睿视智觉软件技术中心","深度学习算法工程师","10k-15k","厦门 ","经验不限","本科及以上","全职","图像处理 | 算法 | 机器学习","2018-08-09  ","五险一金,弹性工作制,节假日福利,14薪","岗位职责：","厦门-湖里区-禾山-创业园创业大厦210室","2018-08-13 17:00:03"
"OneAPM 蓝海讯通","机器学习","15k-25k","北京 ","经验1-3年","本科及以上","全职","大数据 | 算法 | 数据挖掘","2018-07-31  ","发展空间大,团队氛围好","职位描述：","北京-海淀区-西小口路66号中关村东升科技园A区5号楼4层","2018-08-13 17:00:05"
"二次元动漫","深度学习-计算机视觉工程师","15k-30k","深圳 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | 计算机视觉 | 模式识别","2天前  ","技术大牛多,纯研发团队,富有挑战性,待遇优","【岗位职责】：","深圳-南山区-南头-深南大道9966号威盛科技大厦22楼","2018-08-13 17:00:09"
"美图公司","深度学习框架研发工程师","15k-30k","厦门 ","经验不限","本科及以上","全职","人工智能 | 深度学习 | 算法","2018-08-06  ","富有挑战,牛人多,福利好,美女多","工作职责：","厦门-思明区-软件园-软件园二期望海路6号","2018-08-13 17:00:13"
"深圳本牛科技研发部","深度学习算法工程师","20k-30k","深圳 ","经验3-5年","硕士及以上","全职","人工智能 | 计算机视觉 | 图像处理 | 模式识别","2018-08-01  ","产品好,团队氛围好,公司有前景,消费类电子","岗位职责：","深圳-南山区-大冲-科技园北区科华路讯美科技广场1栋1101","2018-08-13 17:00:20"
"阿博茨科技技术部","深度学习算法专家/资深工程师","30k-60k","北京 ","经验3-5年","本科及以上","全职","大数据 | 金融 | Java","2018-07-26  ","弹性工作,六险一金,大牛云集,晋升空间大","岗位职责：","北京-海淀区-学院路-768创意园a座","2018-08-13 17:00:23"
"Face++研究院","深度学习 PaaS 平台研发工...","25k-50k","北京 ","经验3-5年","本科及以上","全职","云计算 | docker | GO | 云计算","2018-08-08  ","大牛云集,成长快,大平台","岗位职责：负责开发内部自研深度学习 PaaS 平台。","北京-海淀区-北京大学-科学院南路2号融科资讯中心A座3层","2018-08-13 17:00:26"
"二次元动漫","深度学习-自然语言处理工程师","15k-30k","深圳 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | NLP","2天前  ","技术大牛多,纯研发团队,富有挑战性,待遇优","深度学习工程师—自然语言处理方向","深圳-南山区-南头-深南大道9966号威盛科技大厦22楼","2018-08-13 17:00:41"
"小米深度学习组","深度学习框架-研发工程师","23k-46k","北京 ","经验3-5年","硕士及以上","全职","云计算 | 云计算 | 嵌入式 | 算法","3天前  ","精英团队,六险一金,大公司背景,扁平文化","岗位职责：","北京-海淀区-清河-安宁庄东路72号科利源大厦","2018-08-13 17:00:44"
"思必驰科技研究","深度学习研发工程师","15k-30k","苏州 ","经验1-3年","硕士及以上","全职","人工智能 | 深度学习 | 算法","2018-08-08  ","人工智能,深度学习","岗位职责：","苏州-工业园区-新平街388号腾飞创新园14号楼","2018-08-13 17:00:50"
