"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"高阳金信金融保险事业部","初中高级测试工程师","8k-15k","北京 ","经验1-3年","大专及以上","全职","测试 | 功能测试","18:00  ","钱多人傻,大项目,长期稳定","1、 大专以上学历2、 初级：1年以上功能测试，中级：3年以上，高级：(含5年)专业功能测试工作经验；","北京-海淀区-中国北京市海淀区阜成路67号银都大厦18层","2018-08-13 18:21:32"
"妙健康行业客户部","销售总监（B端客户资源）","20k-30k","北京 ","经验5-10年","本科及以上","全职","银行 | 销售 | 商务拓展","18:00  ","六险一金,健全福利,弹性工作,平台广","【岗位职责】：","北京-朝阳区-大望路-西大望路甲12号（国家广告园）主楼AB栋二层","2018-08-13 18:21:35"
"建发恒远文化","学习社群运营官","5k-8k","厦门 ","经验1-3年","本科及以上","全职","运营 | 用户增长 | 用户","18:00  ","国企,五险一金,免费班车,周末双休","岗位职责：1、与行业大咖、知名老师对接课程内容和学习方案，并维护良好关系；2、负责学习社群的规划与搭建，社群活动的策划实施，社群氛围的营造与项目宣传；3、协助社群成员完成学习任务，跟进用户学习效果；4、组织和引导社群成员举办各种线上线下活动，提供优质的学习服务5、负责用户开发和信息的管理，保证及时有效的沟通，维护与用户的良好互动关系；6、通过用户的需求和反馈的收集整理，推动产品改进，不断提高用户的满意度；7、按项目规划完成客户数开发并达成预期业绩；任职要求：1、本科以上学历，2年以上学习项目管理或社群运营工作经验；2、对培训或互联网社群运营有极大的兴趣，具有线上学习方案设计，线下培训执行实施经验者优先；3、具备优秀的文案撰写和活动创意策划能力、文字驾驭能力、编辑能力，文笔佳；4、熟练使用office、photoshop、微信排版等办公软件，有一定的审美能力；5、具备良好的综合素养，点子多、会玩、会写、会沟通，有较强的学习力、执行力、抗压能力以及团队协作精神6、性格外向开朗，亲和力强，富有感染力，细致认真，追求极佳品质；","厦门-思明区-环岛东路1699号建发国际大厦14楼","2018-08-13 18:21:38"
"西柚生活","销售精英","5k-10k","惠州 ","经验1-3年","学历不限","全职","移动互联网 | 电商 | 客户代表 | 销售 | 广告销售 | 市场拓展","18:00  ","周末双休,六险一金,午餐福利,定期体检","1、根据公司制定销售计划完成销售任务； ","惠州-惠城区-江北华贸大厦3号楼16层","2018-08-13 18:21:41"
"Teamlock办公室","急招 出纳","3k-6k","广州 ","经验不限","大专及以上","全职","银行 | 出纳 | 税务 | 统计 | 财务","18:00  ","90后团队,高激励,环境好,空间大","职位描述：职位职责：1、负责现金及银行收付处理，银行对帐、单据审核2、费用报销3、负责协助会计完成日常事务性工作及帐务处理4、负责记录每日的收支款并及时入账5、做好现金及银行帐的日清月结6、领导交代的其他事宜7、负责税所购票开票手续。任职条件：1.、会计、财务等相关专业大专以上学历，有会计从业资格证书；2、了解国家财经政策和会计、税务法规，熟悉银行结算业务，熟练使用财务软件；3、善于处理流程性事务、良好的学习能力、独立工作能力和财务分析能力；4、工作细致，责任感强，良好的沟通能力。","广州-天河区-软件路13号天河人才港9楼","2018-08-13 18:21:45"
"泰晤士英语销售部","课程顾问 CC 销售 课程咨询师","8k-10k","成都 ","经验1-3年","大专及以上","全职","销售 | 客户代表","17:59  ","带薪年假,社会保险,带薪培训,工作6小时","岗位职责：","成都-成华区-成都市成华区猛追湾94号G115号","2018-08-13 18:21:48"
"TCL金融控股集团信息科技部","数据开发工程师","12k-24k","广州 ","经验3-5年","本科及以上","全职","大数据 | 金融 | ETL","17:59  ","背景雄厚,资金充足,平台广阔,薪酬福利佳","工作内容/职位描述：","广州-天河区-冼村-珠江西路珠江城大厦37楼","2018-08-13 18:21:52"
"惠尔丰/Verifone","前端开发工程师","12k-18k","上海 ","经验3-5年","本科及以上","全职","银行 | 支付 | HTML5 | Javascript","17:59  ","项目多,团队好,领导好","工作职责：","上海-浦东新区-张江-张衡路1006－1008号惠生科技园或者外高桥保税区澳尼路88号","2018-08-13 18:21:55"
"香港戴斯克国际房产投资部","PHP高级工程师","15k-25k","北京 ","经验3-5年","本科及以上","全职","Web前端","17:59  ","六险一金,定期体检,员工旅游,带薪年假","岗位职责：","北京-朝阳区-建国路81号华贸中心1号楼12层","2018-08-13 18:21:58"
"勺子课堂技术部","IOS工程师","8k-15k","北京 ","经验1-3年","本科及以上","全职","IOS","17:59  ","五险一金,带薪培训,资源丰富,扁平管理","1.负责公司移动产品的研发, 编写高质量的代码；","北京-朝阳区-朝外-SOHO尚都北塔A座1202","2018-08-13 18:22:01"
"趣丸","行政前台","4k-5k","广州 ","经验不限","大专及以上","全职","前台 | 文员","17:59  ","下午茶,周末双休,五险一金,包早午餐","岗位职责：","广州-天河区-棠下-棠下荷光三横路9号盛达商务园C座3-4楼","2018-08-13 18:22:05"
"学莫愁","Web前端","8k-15k","深圳 ","经验1-3年","大专及以上","全职","支付 | HTML","17:59  ","舒适的环境,五险一金,周末双休,薪资福利高","岗位职责","深圳-南山区-南油-南海大道保利大厦","2018-08-13 18:22:09"
"链家地产总经办","秘书/总经理助理","6k-8k","成都 ","经验1-3年","本科及以上","全职","秘书","17:59  ","秘书,助理,总助,文秘","岗位职责：","成都-武侯区-龙腾东路36号中海大厦（清水河大桥附近）","2018-08-13 18:22:12"
"海创中盈研发部","java开发工程师","10k-20k","西安 ","经验5-10年","本科及以上","全职","Java","18:12  ","公司牛人多","岗位职责：","西安-高新技术产业开发区-新型工业园硕士路38号2楼","2018-08-13 18:22:27"
"网易游戏市场部","平面设计师","10k-15k","上海 ","经验3-5年","本科及以上","全职","广告营销 | 游戏 | 平面 | 广告 | 创意 | 品牌","18:12  ","暴雪出品,必属精品","工作职责：","上海-浦东新区-张江-微电子港9号楼","2018-08-13 18:22:30"
"电商宝","销售顾问【电商宝】","8k-16k","杭州 ","经验1-3年","大专及以上","全职","电商 | 销售 | 客户代表","18:12  ","氛围活跃,提成丰厚,期权激励,晋升空间","不是纯电销  不是纯电销  不是纯电销  重要的事情说三遍","杭州-西湖区-杭州西湖区文一西路与崇义路交叉口公元里7幢6楼","2018-08-13 18:22:35"
"幻耀广告设计部","平面设计师","4k-8k","上海 ","经验1-3年","大专及以上","全职","全职","18:11  ","五险一金、有吃有喝又有玩、年检年假年终奖","公司福利：五险一金，双休，吃不完的零食饮料（想吃什么买什么，并有榨汁机，可鲜榨果汁），飞镖卡牌乒乓球拳击，健身器械，年检，年假，年终奖！节日福利（电影节票、购物卡、演唱会票等五花八门），团队成员为80、90后，氛围轻松欢乐，欢迎踊跃投简历，谢谢。","-淞南","2018-08-13 18:22:41"
"联想技术部","java开发工程师（后端微服务）","15k-30k","武汉 ","经验5-10年","本科及以上","全职","Java","18:11  ","发展,稳定,行业","岗位职责","武汉-洪山区-文化大道555号融创智谷","2018-08-13 18:22:45"
"北大公学IT 部","Web前端","8K-10K","北京 ","经验3-5年","本科及以上","全职","Javascript | Web前端","18:11  ","五险一金试用期100%发放薪资餐补交通补","岗位职责： ","北京-海淀区-北京大学-成府路207号","2018-08-13 18:22:48"
"高热游戏运营部","游戏运营","4k-6k","广州 ","经验1-3年","学历不限","全职","游戏 | 运营","18:11  ","五险一金,包三餐,零食任吃,下午茶"," 岗位职责：1、 负责策划各类游戏线上及线下活动、渠道推广活动，并且能够快速推进和执行；2、 收集、整理和监控平台运营数据指标并进行一定深度的数据分析；3、 负责游戏相关活动或公告的拟定、发布、宣传、执行，对结果负责；4、 协助游戏客服处理用户及渠道问题，对相关流程持续进行优化；5、 对即将上线的游戏进行深度体验，形成书面报告，并适当的引导游戏玩家；6、 体验竞品平台，收集并整理平台前后台相关需求，并协助技术更新测试及优化；7、 负责与客服、渠道、技术及合作方的沟通接口工作，保障平台正常运营；任职要求：1、 大专以上学历，年龄在20-30岁之间；2、 有较强的逻辑思维能力、问题分析能力和执行能力；3、 有较强的文字功底以及数据分析能力，善于收集、整理、归纳、总结文档；4、 具备良好的服务意识，抗压能力强，善于沟通，有团队意识；5、 具有丰富的手机游戏经验，熟悉游戏各大系统及游戏玩法，对于游戏具有一定的领悟以及阅读能力；6、 熟练使用电脑及常用办公软件，包含不仅限于WORD、EXCEL、PPT、PS等；7、 1年以上游戏运营相关经验，热爱游戏，致力于从事手机游戏行业；8、 有过游戏相关工作经验者优先；","广州-天河区-员村-员村四横路128号红砖厂A4-C座","2018-08-13 18:22:52"
"广州丰申网络科技有限公司设计部","广告设计师","7k-12k","广州 ","经验1-3年","大专及以上","全职","电商 | 视觉 | 广告 | 网页 | 美工","18:11  ","五险一金,周末双休,管理规范,福利多多","欢迎有电商设计经验的优秀人才投递。如对岗位有兴趣，投递简历时，请务必附上作品，以便参考。","广州-天河区-珠江新城金穗路1号邦华环球广场","2018-08-13 18:22:56"
"建众互联网产品技术部","在线教育产品经理","15k-20k","广州 ","经验3-5年","本科及以上","全职","教育 | 视频 | 产品设计 | 需求分析 | 教育 | 视频","18:11  ","行业龙头,核心岗位,上升空间,浮动绩效","岗位职责：","广州市市市-海珠区-南洲-沥滘路368号广州之窗A区六楼","2018-08-13 18:22:59"
"新智科技","node.js全栈","15k-30k","北京 ","经验3-5年","本科及以上","全职","Javascript | Node.js","18:11  ","严禁996，弹性，足够的成长空间。","1、3年以上开发经验，曾独立完成包含前端和后端的项目，","北京-朝阳区--国投创意产业园","2018-08-13 18:23:02"
"oasso","资深平面设计（街头潮牌）","8k-12k","上海 ","经验3-5年","本科及以上","全职","创意 | 品牌 | 包装 | 视觉 | 电商","18:10  ","原创潮牌,自我实现,施展抱负","关于我们","上海-闵行区-宜山路2328弄","2018-08-13 18:23:06"
"北京安高盟科技服务有限公司技术部","HTML5开发","8k-15k","北京 ","经验1-3年","本科及以上","全职","金融 | HTML5","18:10  ","公司平台广,团队成长快,发展前景佳","具体职责 ：","北京-大兴区-亦庄-亦庄经济技术开发区荣华中路10号","2018-08-13 18:23:10"
"陆道原乡创新研发中心","英语翻译","8k-15k","成都 ","经验1-3年","本科及以上","全职","体育","18:10  ","翻译,外事接待,总助","关于翻译职务的要求：","成都-青羊区-文家-青羊工业总部基地","2018-08-13 18:23:13"
"心核心科技","蓝牙BLE嵌入式工程师","12k-20k","北京 ","经验3-5年","本科及以上","全职","医疗健康 | 硬件制造 | 嵌入式 | 智能硬件 | 自动化","18:10  ","年终奖,下午茶,上升空间大","岗位描述：","北京-海淀区-学院路-海泰大厦","2018-08-13 18:23:16"
"惠金所移动产品研发部","php开发工程师","15k-30k","北京 ","经验3-5年","本科及以上","全职","金融 | Java | JS | PHP","18:10  ","金融高大上,扁平化管理","岗位职责：","北京-海淀区-中关村东路1号院8号楼D座27、28层","2018-08-13 18:23:20"
"幻耀广告客户","AE客户执行（可接受优秀实...","4k-6k","上海 ","经验不限","本科及以上","全职","广告营销","18:11  ","亮点太多,请看职位描","公司福利：五险一金，双休，吃不完的零食饮料（想吃什么买什么，并有榨汁机，可鲜榨果汁），飞镖卡牌乒乓球拳击，健身器械，年检，年假，年终奖！节日福利（电影节票、购物卡、演唱会票等五花八门），团队成员为80、90后，氛围轻松欢乐，欢迎踊跃投简历，谢谢。","上海-宝山区-淞南-淞南","2018-08-13 18:23:34"
"联想技术部","大数据平台工程师","12k-24k","武汉 ","经验3-5年","本科及以上","全职","大数据 | Hadoop | Spark | 数据分析","18:11  ","发展,车联网","岗位职责","武汉-洪山区-文化大道555号融创智谷","2018-08-13 18:23:37"
"高热游戏美术","游戏视频广告设计师","4k-7k","广州 ","经验1-3年","学历不限","全职","游戏 | 视频 | 多媒体 | 视频","18:11  ","包三餐,五险一金,下午茶,零食任吃"," 1、精通flash软件操作，并能熟练运用AE或者PR、PS等软件 2、具备良好的画面动感构成能力，可独立完成广告片等的设计及制作，可独立完成片头片尾及特效制作 3、对作品的主题创意、标版设计、动画、质感、节奏、色彩等方面有较好的把握； 4、有良好的团队意识以及较强的主动性和创造性。 5、了解网页游戏行业和游戏平台，制作过游戏FLASH广告者优先。 ","广州-天河区-员村-员村四横路128号红砖厂A4-C座","2018-08-13 18:23:40"
"北大公学","php开发工程师","10K-15K","北京 ","经验3-5年","本科及以上","全职","后端 | 服务器端","18:11  ","五险一金，双休，节假日福利等","岗位职责： ","清远-清城区-成府路207号","2018-08-13 18:23:44"
"建众互联网产品技术部","PHP开发工程师/主程","10k-18k","广州 ","经验1-3年","大专及以上","全职","信息安全 | 后端 | MySQL | PHP","18:11  ","五险一金,奖金很高,移动互联网,行业龙头","岗位职责","广州-海珠区-沥滘路368号广州之窗A区六楼","2018-08-13 18:23:47"
"广州丰申网络科技有限公司销售部","运营策划师","6k-10k","广州 ","经验1-3年","大专及以上","全职","金融 | 运营 | 用户","18:10  ","周末双休,六险一金,福利多多,环境超赞","岗位职责：1、负责微信（生活号）的内容编辑和运营，文章撰写、活动策划、粉丝互动等；2、负责策划优质、有高度传播性的专题推广方案、活动、发布微信内容。3、跟踪微信推广效果，分析数据并及时反馈，提升平台的影响力与活跃度。","广州-天河区-珠江新城金穗路1号邦华环球广场","2018-08-13 18:23:52"
"陆道原乡文创艺术中心","平面设计师","8k-12k","成都 ","经验3-5年","本科及以上","全职","视觉 | 平面 | 3D | 体育","18:10  ","六险一金,交通补助,定期体检","【岗位要求】","成都-青羊区-文家-青羊工业总部基地","2018-08-13 18:23:57"
"浙江游侠客国际旅行社有限公司","高级JAVA工程师","12k-18k","杭州 ","经验3-5年","本科及以上","全职","Java | MySQL","18:10  ","福利多多,员工旅游,周末双休,发展空间大","工作职责：","杭州-西湖区-西溪-教工路198号浙商大创业园","2018-08-13 18:24:01"
"律吧特技术部","平面兼插画师","4k-6k","武汉 ","经验1-3年","大专及以上","全职","电商 | 教育 | 平面","18:10  ","周末双休,全勤奖,绩效奖金,股票期权","岗位职责：","武汉-武昌区-欢乐大道，岳家嘴站B出口，东湖睿园，2栋2单元","2018-08-13 18:24:05"
"北京盛安德总公司","Web前端开发工程师","20k-30k","北京 ","经验5-10年","大专及以上","全职","Web前端","18:10  ","弹性工作,发展空间大,团队氛围好,独立发展","职位描述：","北京-西城区-新街口-新德街甲20号中影器材大厦705","2018-08-13 18:24:08"
"YOHO悠活（悠活省吧）产品部","电商产品经理","10k-20k","北京 ","经验1-3年","本科及以上","全职","电商 | 交互设计 | 电商 | 数据","18:10  ","五险一金,弹性工作,不打卡,晋升空间","岗位职责：","北京-朝阳区-酒仙桥东路10号院恒通商务园B15A座2-202","2018-08-13 18:24:12"
"华森软件","Java","3k-6k","太原 ","经验1-3年","大专及以上","全职","Java","18:10  ","诚聘！","岗位职责：1、软件及电子商务网站开发、系统开发；2、按照项目管理流程，参与研发部门的总体设计评审；3、进行详细设计、代码开发，配合测试，高质量完成项目；4、参与技术难题攻关、组织技术积累等工作。任职资格：1、一年以上开发经验，有企业级应用开发经验；2、精通php/Java/J2EE编程，有Spring+Hibernate或类似框架的实际项目经验，熟练使用Eclipse等开发工具；3、熟悉JavaScript、Ajax、XML等相关技术；4、熟悉Velocity、Freemaker等模板引擎；5、熟悉Oracle、MySQL等数据库开发、SQL性能调优；6、熟练掌握常用的Linux命令、、shell脚本，Windows、Server的各项服务、应用配置；7、深入理解OO思想，熟悉UML语言；8、有良好的代码书写、注释和单元测试习惯，熟练运用多种软件设计模式；9、具备良好的沟通合作技巧，较强的责任心及团队合作精神。","太原-小店区-中心街万立科技大厦","2018-08-13 18:24:15"
"逗拍开发部","产品经理/专员/助理","6k-12k","深圳 ","经验不限","大专及以上","全职","旅游 | 工具软件 | 旅游","18:10  ","年底双薪,年终奖,出国旅游,午餐下午茶",,"深圳-宝安区-西乡-西乡宝源路F518时尚创意园F8栋4楼整层","2018-08-13 18:24:19"
"美团点评休闲娱乐","BD经理","8K-16K","上海 ","经验不限","大专及以上","全职","销售","18:10  ","做五休二，带薪年假，五险一金，交通补贴","不会很死板，不会很老套","上海-徐汇区-漕河泾-漕河泾开发区","2018-08-13 18:24:23"
"奥园奥买家","渠道推广主管/APP推广主管","8k-15k","广州 ","经验3-5年","本科及以上","全职","电商 | 媒体 | 推广","18:10  ","五险一金、年底双薪、绩效奖金、年假、餐补","岗位描述：1、主要负责公司在应用商店android/ios应用平台的APP付费推广、ASO优化，以及各种BD活动合作；2、制订年度、季度、月度渠道投放策略及计划； 3、负责渠道数据和广告创意优化，及时跟进并分析投放数据、制订优化策略； 4、拓展并维护媒体和渠道关系，定期收集合作渠道、新渠道、竞品的营销信息。","广州市市市-番禺区-钟村-汉溪长隆地铁c出口奥园城市天地负一层整层奥买家办公室","2018-08-13 18:24:27"
"高热游戏市场","游戏广告渠道推广","4k-8k","广州 ","经验1-3年","学历不限","全职","广告营销 | 游戏 | 渠道 | 推广","18:11  ","包三餐,五险一金,下午茶,零食任吃","职位诱惑：","广州-天河区-员村-员村四横路128号红砖厂A4-C座","2018-08-13 18:24:41"
"建众互联网产品技术部","PHP技术经理/PHP架构师","20k-25k","广州 ","经验5-10年","大专及以上","全职","PHP | 架构师 | 系统架构","18:11  ","技术负责人,团队核心,上升空间大,绩效奖金多","岗位职责","广州-海珠区-沥滘路368号广州之窗A区六楼","2018-08-13 18:24:44"
"陆道原乡创新研发中心","UI设计师","8k-15k","成都 ","经验3-5年","本科及以上","全职","UI | 体育 | 设计","18:10  ","设计,视频","1、 具有艺术天赋，对于美学的理解及个人的审美应高于自己的设计技能本身。而这里的美学定义不局限于视觉体验，亦包含生活，万物，文字，感受等的综合范围。","成都-青羊区-文家-青羊工业总部基地","2018-08-13 18:24:48"
"北京盛安德苏州分公司",".NET软件开发工程师","12k-18k","苏州 ","经验5-10年","本科及以上","全职","C#/.NET | Java","18:10  ","欧美项目,技术前沿,弹性工作,晋升空间","岗位职责：","苏州-工业园区-独墅湖-独墅湖高教区创意产业园10栋301","2018-08-13 18:24:51"
"华森软件研发部","java中级工级工程师","4k-7k","太原 ","经验3-5年","本科及以上","全职","软件开发 | 系统集成 | 企业软件","18:10  ","企业文化","1、三年以上开发经验，有企业级应用开发经验；2、精通Java/J2EE编程，有Spring+Hibernate或类似框架的实际项目经验，熟练使用Eclipse等开发工具；3、熟悉JavaScript、Ajax、XML等相关技术；4、熟悉Velocity、Freemaker等模板引擎；5、熟悉Oracle、MySQL等数据库开发、SQL性能调优；6、熟练掌握常用的Linux命令、、shell脚本，Windows、Server的各项服务、应用配置；7、有良好的代码书写、注释和单元测试习惯，熟练运用多种软件设计模式；8、具备良好的沟通合作技巧，较强的责任心及团队合作精神。","太原-小店区-电商街","2018-08-13 18:24:54"
"创次方内容组","内容编辑","6k-12k","广州 ","经验1-3年","本科及以上","全职","记者 | 文案 | 内容 | 科技","18:10  ","快,投,简,历"," ","广州-天河区-珠江新城-珠江新城天盈广场东塔","2018-08-13 18:24:57"
"以太创服电商","商品运营（电商项目）","8k-15k","深圳 ","经验1-3年","学历不限","全职","电商 | 品类运营","18:10  ","团队牛,创新项目","1、 根据公司战略意图和整体定位，负责公司电商平台的商品需求调研、品类搭建、选品和上架审核、SKU库维护等商品体系的组建和优化。","深圳-南山区-大冲-科技园科智西路5号科苑西工业区25栋2段603","2018-08-13 18:25:02"
"逗拍运营部","视频设计师","7k-14k","深圳 ","经验不限","大专及以上","全职","旅游 | 视频 | 视频 | 后期","18:10  ","年底双薪,年终奖,出国旅游,其他福利","(≖ ‿ ≖)✧职责","深圳-宝安区-西乡-西乡宝源路F518时尚创意园F8栋4楼整层","2018-08-13 18:25:05"
"金指王技术研发部","java软件工程师","7k-14k","长沙 ","经验3-5年","大专及以上","全职","C++ | Java","18:10  ","年底分红,公司期权,灵活绩效奖,项目奖金","软件工程或计算机相关专业本科及以上，java后台开发三年以上工作经验 ，实际项目中用过spring boot框架，熟悉解springMVC，shiro权限，redis缓存。了解sso实现原理，以及nginx反向代理。掌握至少两种mybatis，hibernate springdada jpa orm框架。","长沙-岳麓区-麓谷-北斗大楼","2018-08-13 18:25:08"
"E-投牛广告部","广告制作","4k-8k","南阳 ","经验1-3年","大专及以上","全职","视频 | AR | VR | 视频 | 剪辑","18:10  ","周末双休,节日福利,年底分红,加班补助","主要职责","南阳-宛城区-南都路与范蠡路交叉口儒林星座","2018-08-13 18:25:11"
"凤凰网","Golang研发工程师-北京-01252","13k-25k","北京 ","经验3-5年","本科及以上","全职","后端 | GO | 移动互联网","18:10  ","免费早餐,免费班车,环境好评","岗位职责1. 设计与实现高可用的golang系统,承载高并发,低延迟的对外服务系统.2. 参与公司基础服务建设,包括且不限于日志存储系统, 小文件存储等系统的设计与开发任职要求1. 熟悉linux平台上的python/golang/c++/java至少其中一种语言,并且有意愿以golang语言为开发.2. 熟练使用单元测试进行测试驱动开发3. 熟练使用mysql,mongodb,redis等后端存储并有一定的深入了解.4. 掌握分布式系统原理,对存储,队列,计算,集群管理中的一项或者多项有深入的理解和认识5. 熟悉计算机和网络原理,熟悉操作系统原理,对常用工作语言的基础库有着源码级别的熟悉程度.6. 抽象能力强,处理紧急事务思路清晰,具备生产系统快速解决问题的经验和能力.7. 两年以及以上工作经验加分项1. 有独立作品,github上有活跃的贡献记录2. 了解消息队列中间件(kafka/rabbitMQ)3. 了解常用开源搜索引擎 (solr/elasticsearch)4. 熟悉docker并有实战经验","北京-朝阳区-望京-望京开发街道启阳路4号中轻大厦A座凤凰网16层","2018-08-13 18:25:15"
"全经联","部门领导助理（副总裁助理）","5k-8k","北京 ","经验不限","本科及以上","全职","前台 | 助理","18:10  ","学习机会高,晋升空间大",,"北京-西城区-马甸-北三环中路29号院2号楼茅台大厦","2018-08-13 18:25:18"
"上海影莅企业管理咨询有限公司","Impact Hub 上海新媒体运...","1k-2k","上海 ","经验应届毕业生","学历不限","实习","社交 | 运营","18:10  ","全球创变者,跨文化,共同协作","我们需要你","上海-静安区-新闸路-光复路195号306室","2018-08-13 18:25:22"
"智投汇内容部","内容运营经理","10k-15k","北京 ","经验3-5年","本科及以上","全职","金融","18:09  ","国资控股,五险一金,大平台,福利好","1）收集研究网络热点话题，结合平台特性制造热点话题，收集、分类、整理、录入，根据已有信息加工编辑；","北京-石景山区-石景山路20号中铁建设大厦19层","2018-08-13 18:25:25"
"无限动力商务部","销售工程师","4k-8k","郑州 ","经验不限","大专及以上","全职","销售 | 大客户销售 | 软件销售 | 市场","18:09  ","五险一金,高薪,晋升多多,弹性工作","岗位职责 1、销售管理职位，负责其功能领域内主要目标和计划；2、制定、参与或协助上层执行相关的政策和制度；3、负责部门的日常管理工作及部门员工的管理、指导、培训及评估；4、负责组织的销售运作，包括计划、组织、进度控制和检讨；5、协助销售总监设置销售目标、销售模式、销售战略、销售预算和奖励计划； 6、建立和管理销售队伍，完成销售目标；7、从销售和客户需求的角度，对产品的研发提供指导性建议。任职资格 1、专科及以上学历，市场营销等相关专业；2、3年以上销售行业工作经验，有销售管理工作经历者优先；3、具有丰富的客户资源和客户关系，业绩优秀；4、具备较强的市场分析、营销、推广能力和良好的人际沟通、协调能力，分析和解决问题的能力；5、有较强的事业心，具备一定的领导能力。","郑州-金水区-北环路-花园路国基路居易摩根中心604","2018-08-13 18:25:28"
"建众互联网产品技术部","APP移动端测试工程师","10k-18k","广州 ","经验1-3年","大专及以上","全职","测试 | 移动端 | 功能测试","18:11  ","行业龙头,奖金很高,互联网公司,五险一金","岗位职责","广州-海珠区-沥滘路368号广州之窗A区六楼","2018-08-13 18:25:43"
"北京盛安德总公司","大数据架构师","30k-50k","北京 ","经验5-10年","本科及以上","全职","大数据 | Java | Hadoop | 算法 | 数据分析","18:10  ","欧美项目,技术前沿,弹性工作,晋升空间","-5年以上大数据开发经验；","北京-西城区-新街口-新德街甲20号中影器材大厦705","2018-08-13 18:25:46"
"华森软件","iOS开发工程师","3k-6k","太原 ","经验1-3年","大专及以上","全职","IOS | 移动端","18:10  ","双休,带薪年假,旅游,年轻、活力","岗位职责：","太原-小店区-电商街万立科技大厦1208","2018-08-13 18:25:50"
"创次方市场部","商务总监（对接海外）","16k-30k","广州 ","经验不限","学历不限","全职","物流 | 硬件制造 | BD | 地推 | 商务拓展 | 市场","18:10  ","非,常,好,玩","工作职责：","广州-天河区-珠江新城天盈广场东塔1006B","2018-08-13 18:25:53"
"以太创服电商","城市经理（电商方向）","15k-25k","深圳 ","经验3-5年","本科及以上","全职","电商 | 市场 | 新零售 | 销售 | 商务拓展","18:10  ","创业公司,团队实力强","工作职责:","深圳-南山区-大冲-科技园科智西路5号科苑西工业区25栋2段603","2018-08-13 18:25:56"
"金指王技术部","技术合伙人(技术总监)","10k-20k","长沙 ","经验5-10年","本科及以上","全职","其他高端技术职位","18:10  ","高额的回报，发展前景好，回报丰厚","一、素质要求： ","长沙-岳麓区-麓谷-高新区信息产业园","2018-08-13 18:26:00"
"全经联综合管理部","前台","4k-5k","北京 ","经验应届毕业生","学历不限","全职","前台 | 秘书 | 行政","18:10  ","办公环境好,可转岗,五险一金,双休","岗位职责：","北京-西城区-马甸-北三环中路29号院2号楼茅台大厦","2018-08-13 18:26:04"
"凤凰网","php平台工程师-北京-01250","10k-20k","北京 ","经验不限","本科及以上","全职","后端","18:09  ","免费早餐,免费班车,环境好评","职位描述技术部 平台研发中心","北京-朝阳区-望京-望京开发街道启阳路4号中轻大厦A座凤凰网16层","2018-08-13 18:26:08"
"智投汇品牌部","品牌总监","15k-30k","北京 ","经验10年以上","本科及以上","全职","广告营销 | 媒体 | 策划 | 创意","18:09  ","薪资open 老板nice 美女如云","岗位职责：","北京-石景山区-鲁谷-中铁建设大厦","2018-08-13 18:26:12"
"无限动力商务部","储备销售主管","4k-8k","郑州 ","经验不限","大专及以上","全职","广告营销 | 媒体 | 销售 | 客户代表","18:09  ","五险一金,晋升机会多,专业培训,高薪","工作职责:","郑州-金水区-北环路-花园路国基路居易摩根中心604","2018-08-13 18:26:15"
"北京安高盟科技服务有限公司技术部","高级PHP开发工程师","15k-25k","北京 ","经验5-10年","大专及以上","全职","信息安全 | 后端 | Java | PHP","18:09  ","公司平台广,发展前景佳,团队成长快","职位描述：","北京-大兴区-亦庄-亦庄经济技术开发区荣华中路10号","2018-08-13 18:26:19"
"E-投牛广告部","广告销售","4k-8k","南阳 ","经验1-3年","学历不限","全职","广告营销","18:09  ","周末双休,节日福利,高提成,年底分红","1、负责客户沟通：对客户的性质、经营方针、政策、营销的商品、顾客、竞争对手、广告预算等情况具有深入的了解和研究。 2、根据公司的媒介资源优势及发展目标，完成客户信息资源收集及对重点目标客户进行开发，完成规定的推广计划和销售任务；","南阳-宛城区-南都路与范蠡路交叉口儒林星座","2018-08-13 18:26:22"
"沙丘资本投资部","高级分析师","8k-12k","北京 ","经验1-3年","本科及以上","全职","金融 | 媒体 | 行业研究 | 分析师 | 证券","18:09  ","清华团队","工作要求1、撰写募资资料及行研报告。2、搜寻/筛选/调研互联网创业项目（天使到B轮为主）。3、协助投资总监进行尽调工作，协助被投企业投后管理/咨询/顾问。4、配合完成基金设立的相关手续。岗位要求1、国内外知名大学本科及以上经济、金融专业学历，成绩优秀。2、顶级VC/PE或者投行TMT投资经历或顶级管理咨询公司工作经理。3、杰出的学习能力，能快速掌握某领域的核心逻辑。4、年轻，好奇心强，精力充沛，对新型产业有研究，热爱互联网。5、社交能力强。6、文笔好，有很好的PPT策划能力，有过各创业媒体发稿者优先。","北京-海淀区-中关村-清华科技园","2018-08-13 18:26:25"
"上海数熙销售市场部","售前工程师","8k-12k","上海 ","经验3-5年","本科及以上","全职","教育","18:09  ","前景不错","岗位职责：","上海-普陀区-长征-中江路879弄","2018-08-13 18:26:28"
"大连华信计算机","JAVA微服开发工程师","12K-24K","北京 ","经验5-10年","本科及以上","全职","Java | Javascript","18:09  ","机会多,福利待遇好,发展好,集团化","工作职责:","北京-东城区-朝阳门-金宝街华丽大厦","2018-08-13 18:26:31"
